ID,pre_nom,pre_denom,Precision,re_nom,re_denom,Recall,F1
1,2,5,0.4,2,4,0.5,0.4444444444444445
3,1,1,1.0,1,1,1.0,1.0
4,3,3,1.0,3,3,1.0,1.0
5,2,2,1.0,2,2,1.0,1.0
6,1,1,1.0,1,1,1.0,1.0
8,2,3,0.6666666666666666,2,2,1.0,0.8
9,0,4,0.0,0,1,0.0,0.0
10,2,2,1.0,2,2,1.0,1.0
11,3,5,0.6,3,4,0.75,0.6666666666666665
12,3,3,1.0,3,3,1.0,1.0
13,3,3,1.0,3,3,1.0,1.0
14,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
15,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
16,2,2,1.0,2,2,1.0,1.0
17,2,2,1.0,2,2,1.0,1.0
19,1,1,1.0,1,1,1.0,1.0
20,2,3,0.6666666666666666,2,2,1.0,0.8
22,4,6,0.6666666666666666,4,5,0.8,0.7272727272727272
23,1,1,1.0,1,1,1.0,1.0
24,1,1,1.0,1,1,1.0,1.0
25,1,1,1.0,1,1,1.0,1.0
26,3,6,0.5,3,4,0.75,0.6
27,3,3,1.0,3,3,1.0,1.0
28,2,2,1.0,2,2,1.0,1.0
30,3,3,1.0,3,3,1.0,1.0
31,3,6,0.5,3,4,0.75,0.6
32,2,2,1.0,2,2,1.0,1.0
34,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
35,0,1,0.0,0,1,0.0,0.0
36,4,7,0.5714285714285714,4,7,0.5714285714285714,0.5714285714285714
38,1,1,1.0,1,1,1.0,1.0
39,1,1,1.0,1,1,1.0,1.0
40,1,2,0.5,1,2,0.5,0.5
41,4,6,0.6666666666666666,4,5,0.8,0.7272727272727272
42,2,2,1.0,2,2,1.0,1.0
43,1,1,1.0,1,1,1.0,1.0
45,1,5,0.2,1,4,0.25,0.22222222222222224
46,1,1,1.0,1,1,1.0,1.0
47,2,2,1.0,2,2,1.0,1.0
48,2,2,1.0,2,2,1.0,1.0
49,3,3,1.0,3,3,1.0,1.0
50,1,3,0.3333333333333333,1,2,0.5,0.4
53,4,4,1.0,4,4,1.0,1.0
54,1,1,1.0,1,1,1.0,1.0
55,2,2,1.0,2,2,1.0,1.0
56,4,4,1.0,4,4,1.0,1.0
57,3,3,1.0,3,3,1.0,1.0
58,3,3,1.0,3,4,0.75,0.8571428571428571
59,2,2,1.0,2,2,1.0,1.0
60,1,1,1.0,1,1,1.0,1.0
61,2,2,1.0,2,2,1.0,1.0
62,3,5,0.6,3,5,0.6,0.6
63,2,2,1.0,2,2,1.0,1.0
64,3,7,0.42857142857142855,3,5,0.6,0.5
67,1,1,1.0,1,1,1.0,1.0
68,3,3,1.0,3,3,1.0,1.0
70,2,2,1.0,2,3,0.6666666666666666,0.8
71,4,4,1.0,4,4,1.0,1.0
72,1,1,1.0,1,1,1.0,1.0
73,2,2,1.0,2,2,1.0,1.0
74,3,5,0.6,3,4,0.75,0.6666666666666665
75,1,1,1.0,1,1,1.0,1.0
76,2,2,1.0,2,3,0.6666666666666666,0.8
