ID,pre_nom,pre_denom,Precision,re_nom,re_denom,Recall,F1
1,2,4,0.5,2,4,0.5,0.5
3,0,0,0.0,0,1,0.0,0.0
4,1,3,0.3333333333333333,1,3,0.3333333333333333,0.3333333333333333
5,0,0,0.0,0,2,0.0,0.0
6,1,2,0.5,1,1,1.0,0.6666666666666666
7,0,1,0.0,0,0,0.0,0.0
8,2,3,0.6666666666666666,2,2,1.0,0.8
9,0,8,0.0,0,1,0.0,0.0
10,0,0,0.0,0,2,0.0,0.0
11,0,0,0.0,0,4,0.0,0.0
12,0,3,0.0,0,3,0.0,0.0
13,3,3,1.0,3,3,1.0,1.0
14,1,4,0.25,1,3,0.3333333333333333,0.28571428571428575
15,1,2,0.5,1,3,0.3333333333333333,0.4
16,2,2,1.0,2,2,1.0,1.0
17,2,2,1.0,2,2,1.0,1.0
19,1,3,0.3333333333333333,1,1,1.0,0.5
20,0,4,0.0,0,2,0.0,0.0
22,3,4,0.75,3,5,0.6,0.6666666666666665
23,1,2,0.5,1,1,1.0,0.6666666666666666
24,0,0,0.0,0,1,0.0,0.0
25,1,1,1.0,1,1,1.0,1.0
26,4,6,0.6666666666666666,4,4,1.0,0.8
27,2,2,1.0,2,3,0.6666666666666666,0.8
28,2,4,0.5,2,2,1.0,0.6666666666666666
30,3,4,0.75,3,3,1.0,0.8571428571428571
31,2,4,0.5,2,4,0.5,0.5
32,1,3,0.3333333333333333,1,2,0.5,0.4
34,2,5,0.4,2,3,0.6666666666666666,0.5
35,0,0,0.0,0,1,0.0,0.0
36,0,3,0.0,0,7,0.0,0.0
38,0,1,0.0,0,1,0.0,0.0
39,1,2,0.5,1,1,1.0,0.6666666666666666
40,1,2,0.5,1,2,0.5,0.5
41,3,6,0.5,3,5,0.6,0.5454545454545454
42,0,2,0.0,0,2,0.0,0.0
43,1,1,1.0,1,1,1.0,1.0
45,2,5,0.4,2,4,0.5,0.4444444444444445
46,1,1,1.0,1,1,1.0,1.0
47,2,2,1.0,2,2,1.0,1.0
48,2,2,1.0,2,2,1.0,1.0
49,3,3,1.0,3,3,1.0,1.0
50,2,2,1.0,2,2,1.0,1.0
52,0,2,0.0,0,0,0.0,0.0
53,0,0,0.0,0,4,0.0,0.0
54,1,2,0.5,1,1,1.0,0.6666666666666666
55,1,4,0.25,1,2,0.5,0.3333333333333333
56,3,4,0.75,3,4,0.75,0.75
57,1,3,0.3333333333333333,1,3,0.3333333333333333,0.3333333333333333
58,3,4,0.75,3,4,0.75,0.75
59,0,2,0.0,0,2,0.0,0.0
60,0,0,0.0,0,1,0.0,0.0
61,1,2,0.5,1,2,0.5,0.5
62,3,4,0.75,3,5,0.6,0.6666666666666665
63,1,2,0.5,1,2,0.5,0.5
64,5,5,1.0,5,5,1.0,1.0
67,1,3,0.3333333333333333,1,1,1.0,0.5
68,0,1,0.0,0,3,0.0,0.0
70,0,3,0.0,0,3,0.0,0.0
71,1,1,1.0,1,4,0.25,0.4
72,0,4,0.0,0,1,0.0,0.0
73,2,2,1.0,2,2,1.0,1.0
74,0,0,0.0,0,4,0.0,0.0
75,1,2,0.5,1,1,1.0,0.6666666666666666
76,2,2,1.0,2,3,0.6666666666666666,0.8
77,1,3,0.3333333333333333,1,1,1.0,0.5
78,2,2,1.0,2,2,1.0,1.0
79,0,1,0.0,0,2,0.0,0.0
80,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
81,0,3,0.0,0,3,0.0,0.0
82,1,4,0.25,1,3,0.3333333333333333,0.28571428571428575
83,0,3,0.0,0,3,0.0,0.0
86,1,2,0.5,1,1,1.0,0.6666666666666666
87,2,2,1.0,2,2,1.0,1.0
88,0,2,0.0,0,3,0.0,0.0
89,0,2,0.0,0,2,0.0,0.0
90,1,4,0.25,1,2,0.5,0.3333333333333333
91,0,0,0.0,0,3,0.0,0.0
92,1,2,0.5,1,2,0.5,0.5
94,3,4,0.75,3,3,1.0,0.8571428571428571
95,1,1,1.0,1,2,0.5,0.6666666666666666
96,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
97,2,2,1.0,2,2,1.0,1.0
98,0,0,0.0,0,3,0.0,0.0
99,1,1,1.0,1,2,0.5,0.6666666666666666
100,1,1,1.0,1,2,0.5,0.6666666666666666
101,2,3,0.6666666666666666,2,2,1.0,0.8
102,3,4,0.75,3,3,1.0,0.8571428571428571
103,0,4,0.0,0,2,0.0,0.0
105,1,2,0.5,1,2,0.5,0.5
