ID,pre_nom,pre_denom,Precision,re_nom,re_denom,Recall,F1
1,3,4,0.75,3,4,0.75,0.75
3,0,0,0.0,0,1,0.0,0.0
4,1,2,0.5,1,3,0.3333333333333333,0.4
5,1,2,0.5,1,2,0.5,0.5
6,1,1,1.0,1,1,1.0,1.0
8,2,3,0.6666666666666666,2,2,1.0,0.8
9,0,1,0.0,0,1,0.0,0.0
10,2,2,1.0,2,2,1.0,1.0
11,0,0,0.0,0,4,0.0,0.0
12,3,3,1.0,3,3,1.0,1.0
13,0,0,0.0,0,3,0.0,0.0
14,1,1,1.0,1,3,0.3333333333333333,0.5
15,0,1,0.0,0,3,0.0,0.0
16,2,2,1.0,2,2,1.0,1.0
17,2,2,1.0,2,2,1.0,1.0
19,1,1,1.0,1,1,1.0,1.0
20,2,2,1.0,2,2,1.0,1.0
22,3,6,0.5,3,5,0.6,0.5454545454545454
23,1,1,1.0,1,1,1.0,1.0
24,0,0,0.0,0,1,0.0,0.0
25,1,1,1.0,1,1,1.0,1.0
26,4,5,0.8,4,4,1.0,0.888888888888889
27,1,1,1.0,1,3,0.3333333333333333,0.5
28,2,2,1.0,2,2,1.0,1.0
30,3,3,1.0,3,3,1.0,1.0
31,3,3,1.0,3,4,0.75,0.8571428571428571
32,2,2,1.0,2,2,1.0,1.0
34,1,3,0.3333333333333333,1,3,0.3333333333333333,0.3333333333333333
35,0,1,0.0,0,1,0.0,0.0
36,2,5,0.4,2,7,0.2857142857142857,0.3333333333333333
38,0,2,0.0,0,1,0.0,0.0
39,1,1,1.0,1,1,1.0,1.0
40,2,3,0.6666666666666666,2,2,1.0,0.8
41,0,1,0.0,0,5,0.0,0.0
42,2,2,1.0,2,2,1.0,1.0
43,1,1,1.0,1,1,1.0,1.0
45,1,4,0.25,1,4,0.25,0.25
46,1,1,1.0,1,1,1.0,1.0
47,2,2,1.0,2,2,1.0,1.0
48,2,2,1.0,2,2,1.0,1.0
49,3,3,1.0,3,3,1.0,1.0
50,2,2,1.0,2,2,1.0,1.0
53,4,4,1.0,4,4,1.0,1.0
54,1,1,1.0,1,1,1.0,1.0
55,1,2,0.5,1,2,0.5,0.5
56,1,2,0.5,1,4,0.25,0.3333333333333333
57,1,3,0.3333333333333333,1,3,0.3333333333333333,0.3333333333333333
58,1,1,1.0,1,4,0.25,0.4
59,0,0,0.0,0,2,0.0,0.0
60,1,1,1.0,1,1,1.0,1.0
61,2,2,1.0,2,2,1.0,1.0
62,3,4,0.75,3,5,0.6,0.6666666666666665
63,2,2,1.0,2,2,1.0,1.0
64,4,5,0.8,4,5,0.8,0.8000000000000002
67,1,1,1.0,1,1,1.0,1.0
68,3,3,1.0,3,3,1.0,1.0
70,1,1,1.0,1,3,0.3333333333333333,0.5
71,4,4,1.0,4,4,1.0,1.0
72,0,2,0.0,0,1,0.0,0.0
73,2,2,1.0,2,2,1.0,1.0
74,0,0,0.0,0,4,0.0,0.0
