ID,pre_nom,pre_denom,Precision,re_nom,re_denom,Recall,F1
1,4,4,1.0,4,4,1.0,1.0
3,0,0,0.0,0,1,0.0,0.0
4,0,2,0.0,0,3,0.0,0.0
5,2,2,1.0,2,2,1.0,1.0
6,1,1,1.0,1,1,1.0,1.0
7,0,1,0.0,0,0,0.0,0.0
8,2,3,0.6666666666666666,2,2,1.0,0.8
9,0,3,0.0,0,1,0.0,0.0
10,2,2,1.0,2,2,1.0,1.0
11,3,6,0.5,3,4,0.75,0.6
12,1,2,0.5,1,3,0.3333333333333333,0.4
13,0,0,0.0,0,3,0.0,0.0
14,2,2,1.0,2,3,0.6666666666666666,0.8
15,1,3,0.3333333333333333,1,3,0.3333333333333333,0.3333333333333333
16,2,2,1.0,2,2,1.0,1.0
17,2,3,0.6666666666666666,2,2,1.0,0.8
19,1,1,1.0,1,1,1.0,1.0
20,0,0,0.0,0,2,0.0,0.0
22,2,4,0.5,2,5,0.4,0.4444444444444445
23,1,1,1.0,1,1,1.0,1.0
24,1,1,1.0,1,1,1.0,1.0
25,1,1,1.0,1,1,1.0,1.0
26,4,5,0.8,4,4,1.0,0.888888888888889
27,0,0,0.0,0,3,0.0,0.0
28,2,2,1.0,2,2,1.0,1.0
30,3,4,0.75,3,3,1.0,0.8571428571428571
31,3,3,1.0,3,4,0.75,0.8571428571428571
32,2,2,1.0,2,2,1.0,1.0
34,3,3,1.0,3,3,1.0,1.0
35,0,1,0.0,0,1,0.0,0.0
36,0,0,0.0,0,7,0.0,0.0
38,0,1,0.0,0,1,0.0,0.0
39,0,0,0.0,0,1,0.0,0.0
40,2,2,1.0,2,2,1.0,1.0
41,4,5,0.8,4,5,0.8,0.8000000000000002
42,1,1,1.0,1,2,0.5,0.6666666666666666
43,0,0,0.0,0,1,0.0,0.0
45,2,4,0.5,2,4,0.5,0.5
46,0,1,0.0,0,1,0.0,0.0
47,0,0,0.0,0,2,0.0,0.0
48,2,2,1.0,2,2,1.0,1.0
49,0,0,0.0,0,3,0.0,0.0
50,2,2,1.0,2,2,1.0,1.0
53,3,4,0.75,3,4,0.75,0.75
54,1,1,1.0,1,1,1.0,1.0
55,1,1,1.0,1,2,0.5,0.6666666666666666
56,2,2,1.0,2,4,0.5,0.6666666666666666
57,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
58,1,1,1.0,1,4,0.25,0.4
59,2,2,1.0,2,2,1.0,1.0
60,0,0,0.0,0,1,0.0,0.0
61,1,2,0.5,1,2,0.5,0.5
62,3,5,0.6,3,5,0.6,0.6
63,0,1,0.0,0,2,0.0,0.0
64,5,5,1.0,5,5,1.0,1.0
67,1,1,1.0,1,1,1.0,1.0
68,0,0,0.0,0,3,0.0,0.0
70,1,1,1.0,1,3,0.3333333333333333,0.5
71,1,1,1.0,1,4,0.25,0.4
72,0,0,0.0,0,1,0.0,0.0
73,0,0,0.0,0,2,0.0,0.0
74,4,5,0.8,4,4,1.0,0.888888888888889
75,1,1,1.0,1,1,1.0,1.0
76,0,1,0.0,0,3,0.0,0.0
77,1,1,1.0,1,1,1.0,1.0
78,0,0,0.0,0,2,0.0,0.0
79,2,2,1.0,2,2,1.0,1.0
80,3,4,0.75,3,3,1.0,0.8571428571428571
81,3,3,1.0,3,3,1.0,1.0
82,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
83,1,2,0.5,1,3,0.3333333333333333,0.4
86,1,2,0.5,1,1,1.0,0.6666666666666666
87,0,0,0.0,0,2,0.0,0.0
88,0,0,0.0,0,3,0.0,0.0
89,2,3,0.6666666666666666,2,2,1.0,0.8
90,1,2,0.5,1,2,0.5,0.5
91,3,3,1.0,3,3,1.0,1.0
92,2,2,1.0,2,2,1.0,1.0
94,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
95,0,0,0.0,0,2,0.0,0.0
96,3,3,1.0,3,3,1.0,1.0
97,2,2,1.0,2,2,1.0,1.0
98,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
99,2,2,1.0,2,2,1.0,1.0
100,2,2,1.0,2,2,1.0,1.0
101,1,1,1.0,1,2,0.5,0.6666666666666666
102,3,3,1.0,3,3,1.0,1.0
103,0,3,0.0,0,2,0.0,0.0
105,2,3,0.6666666666666666,2,2,1.0,0.8
106,0,1,0.0,0,3,0.0,0.0
107,3,3,1.0,3,3,1.0,1.0
109,0,0,0.0,0,4,0.0,0.0
110,0,2,0.0,0,2,0.0,0.0
112,0,1,0.0,0,2,0.0,0.0
113,2,2,1.0,2,2,1.0,1.0
114,0,0,0.0,0,5,0.0,0.0
115,0,0,0.0,0,2,0.0,0.0
117,1,1,1.0,1,1,1.0,1.0
118,0,0,0.0,0,4,0.0,0.0
120,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
123,2,2,1.0,2,4,0.5,0.6666666666666666
124,1,1,1.0,1,1,1.0,1.0
125,2,5,0.4,2,4,0.5,0.4444444444444445
126,2,4,0.5,2,4,0.5,0.5
127,1,1,1.0,1,1,1.0,1.0
128,2,2,1.0,2,2,1.0,1.0
129,3,4,0.75,3,3,1.0,0.8571428571428571
130,1,1,1.0,1,1,1.0,1.0
131,3,4,0.75,3,3,1.0,0.8571428571428571
132,2,4,0.5,2,3,0.6666666666666666,0.5714285714285715
133,3,3,1.0,3,4,0.75,0.8571428571428571
134,3,3,1.0,3,5,0.6,0.7499999999999999
136,0,2,0.0,0,3,0.0,0.0
137,3,4,0.75,3,4,0.75,0.75
138,2,3,0.6666666666666666,2,2,1.0,0.8
139,2,2,1.0,2,3,0.6666666666666666,0.8
